startValue,endValue,quantity
59400,59449,0
59450,59499,0
59500,59549,0
59550,59599,0
59600,59649,0
59650,59699,0
59700,59749,0
59750,59799,0
59800,59849,0
59850,59899,0
59900,59949,0
59950,59999,0
60000,60049,0
60050,60099,0
60100,60149,0
60150,60199,0
60200,60249,0
60250,60299,0
60300,60349,0
60350,60399,0
60400,60449,0
60450,60499,0
60500,60549,0
60550,60599,0
60600,60649,0
60650,60699,0
60700,60749,0
60750,60799,0
60800,60849,0
60850,60899,0
60900,60949,0
60950,60999,0
61000,61049,0
61050,61099,0
61100,61149,0
61150,61199,0
61200,61249,0
61250,61299,0
61300,61349,0
61350,61399,0
61400,61449,0
61450,61499,0
61500,61549,0
61550,61599,0
61600,61649,0
61650,61699,0
61700,61749,0
61750,61799,0
61800,61849,0
61850,61899,0
61900,61949,0
61950,61999,0
62000,62049,0
62050,62099,0
62100,62149,0
62150,62199,0
62200,62249,0
62250,62299,0
62300,62349,0
62350,62399,0
62400,62449,0
62450,62499,0
62500,62549,0
62550,62599,0
62600,62649,0
62650,62699,0
62700,62749,0
62750,62799,0
62800,62849,0
62850,62899,0
62900,62949,0
62950,62999,0
63000,63049,0
63050,63099,0
63100,63149,0
63150,63199,0
63200,63249,0
63250,63299,0
63300,63349,0
63350,63399,0
63400,63449,0
63450,63499,0
63500,63549,0
63550,63599,0
63600,63649,0
63650,63699,0
63700,63749,0
63750,63799,0
63800,63849,0
63850,63899,0
63900,63949,0
63950,63999,0
64000,64049,0
64050,64099,0
64100,64149,0
64150,64199,0
64200,64249,0
64250,64299,0
64300,64349,0
64350,64399,0
64400,64449,0
64450,64499,0
64500,64549,0
64550,64599,0
64600,64649,0
64650,64699,0
64700,64749,0
64750,64799,0
64800,64849,0
64850,64899,0
64900,64949,0
64950,64999,0
65000,65049,0
65050,65099,0
65100,65149,0
65150,65199,0
65200,65249,0
65250,65299,0
65300,65349,0
65350,65399,0
65400,65449,0
65450,65499,0
65500,65549,0
65550,65599,0
65600,65649,0
65650,65699,0
65700,65749,0
65750,65799,0
65800,65849,0
65850,65899,0
65900,65949,0
65950,65999,0
66000,66049,0
66050,66099,0
66100,66149,0
66150,66199,0
66200,66249,0
66250,66299,0
66300,66349,0
66350,66399,0
66400,66449,0
66450,66499,0
66500,66549,0
66550,66599,0
66600,66649,0
66650,66699,0
66700,66749,0
66750,66799,0
66800,66849,0
66850,66899,0
66900,66949,0
66950,66999,0
67000,67049,0
67050,67099,0
67100,67149,0
67150,67199,0
67200,67249,0
67250,67299,0
67300,67349,0
67350,67399,0
67400,67449,0
67450,67499,0
67500,67549,0
67550,67599,0
67600,67649,0
67650,67699,0
67700,67749,0
67750,67799,0
67800,67849,0
67850,67899,0
67900,67949,0
67950,67999,0
68000,68049,0
68050,68099,0
68100,68149,0
68150,68199,0
68200,68249,0
68250,68299,0
68300,68349,0
68350,68399,0
68400,68449,0
68450,68499,0
68500,68549,0
68550,68599,0
68600,68649,0
68650,68699,0
68700,68749,0
68750,68799,0
68800,68849,0
68850,68899,0
68900,68949,0
68950,68999,0
69000,69049,0
69050,69099,0
69100,69149,0
69150,69199,0
69200,69249,0
69250,69299,0
69300,69349,0
69350,69399,0
69400,69449,0
69450,69499,0
69500,69549,0
69550,69599,0
69600,69649,0
69650,69699,0
69700,69749,0
69750,69799,0
69800,69849,0
69850,69899,0
69900,69949,0
69950,69999,0
70000,70049,0
70050,70099,0
70100,70149,0
70150,70199,0
70200,70249,0
70250,70299,0
70300,70349,0
70350,70399,0
70400,70449,0
70450,70499,0
70500,70549,0
70550,70599,0
70600,70649,0
70650,70699,0
70700,70749,0
70750,70799,0
70800,70849,0
70850,70899,0
70900,70949,0
70950,70999,0
71000,71049,0
71050,71099,0
71100,71149,0
71150,71199,0
71200,71249,0
71250,71299,0
71300,71349,0
71350,71399,0
71400,71449,0
71450,71499,0
71500,71549,0
71550,71599,0
71600,71649,0
71650,71699,0
71700,71749,0
71750,71799,0
71800,71849,0
71850,71899,0
71900,71949,0
71950,71999,0
72000,72049,0
72050,72099,0
72100,72149,0
72150,72199,0
72200,72249,0
72250,72299,0
72300,72349,0
72350,72399,0
72400,72449,0
72450,72499,0
72500,72549,0
72550,72599,0
72600,72649,0
72650,72699,0
72700,72749,0
72750,72799,0
72800,72849,0
72850,72899,0
72900,72949,0
72950,72999,0
73000,73049,0
73050,73099,0
73100,73149,0
73150,73199,0
73200,73249,0
73250,73299,0
73300,73349,0
73350,73399,0
73400,73449,0
73450,73499,0
73500,73549,0
73550,73599,0
73600,73649,0
73650,73699,0
73700,73749,0
73750,73799,0
73800,73849,0
73850,73899,0
73900,73949,0
73950,73999,0
74000,74049,0
74050,74099,0
74100,74149,0
74150,74199,0
74200,74249,0
74250,74299,0
74300,74349,0
74350,74399,0
74400,74449,0
74450,74499,0
74500,74549,0
74550,74599,0
74600,74649,0
74650,74699,0
74700,74749,0
74750,74799,0
74800,74849,0
74850,74899,0
74900,74949,0
74950,74999,0
75000,75049,0
75050,75099,0
75100,75149,0
75150,75199,0
75200,75249,0
75250,75299,0
75300,75349,0
75350,75399,0
75400,75449,0
75450,75499,0
75500,75549,0
75550,75599,0
75600,75649,0
75650,75699,0
75700,75749,0
75750,75799,0
75800,75849,0
75850,75899,0
75900,75949,0
75950,75999,0
76000,76049,0
76050,76099,0
76100,76149,0
76150,76199,0
76200,76249,0
76250,76299,0
76300,76349,0
76350,76399,0
76400,76449,0
76450,76499,0
76500,76549,0
76550,76599,0
76600,76649,0
76650,76699,0
76700,76749,0
76750,76799,0
76800,76849,0
76850,76899,0
76900,76949,0
76950,76999,0
77000,77049,0
77050,77099,0
77100,77149,0
77150,77199,0
77200,77249,0
77250,77299,0
77300,77349,0
77350,77399,0
77400,77449,0
77450,77499,0
77500,77549,0
77550,77599,0
77600,77649,0
77650,77699,0
77700,77749,0
77750,77799,0
77800,77849,0
77850,77899,0
77900,77949,0
77950,77999,0
78000,78049,0
78050,78099,0
78100,78149,0
78150,78199,0
78200,78249,0
78250,78299,0
78300,78349,0
78350,78399,0
78400,78449,0
78450,78499,0
78500,78549,0
78550,78599,0
78600,78649,0
78650,78699,0
78700,78749,0
78750,78799,0
78800,78849,0
78850,78899,0
78900,78949,0
78950,78999,0
79000,79049,0
79050,79099,0
79100,79149,0
79150,79199,0
79200,79249,0
79250,79299,0
79300,79349,0
79350,79399,0
79400,79449,0
79450,79499,0
79500,79549,0
79550,79599,0
79600,79649,0
79650,79699,0
79700,79749,0
79750,79799,0
79800,79849,0
79850,79899,0
79900,79949,0
79950,79999,0
80000,80049,0
80050,80099,0
80100,80149,0
80150,80199,0
80200,80249,0
80250,80299,0
80300,80349,0
80350,80399,0
80400,80449,0
80450,80499,0
80500,80549,0
80550,80599,0
80600,80649,0
80650,80699,0
80700,80749,0
80750,80799,0
80800,80849,0
80850,80899,0
80900,80949,0
80950,80999,0
81000,81049,0
81050,81099,0
81100,81149,0
81150,81199,0
81200,81249,0
81250,81299,0
81300,81349,0
81350,81399,0
81400,81449,0
81450,81499,0
81500,81549,0
81550,81599,0
81600,81649,0
81650,81699,0
81700,81749,0
81750,81799,0
81800,81849,0
81850,81899,0
81900,81949,0
81950,81999,0
82000,82049,0
82050,82099,0
82100,82149,0
82150,82199,0
82200,82249,0
82250,82299,0
82300,82349,0
82350,82399,0
82400,82449,0
82450,82499,0
82500,82549,0
82550,82599,0
82600,82649,0
82650,82699,0
82700,82749,0
82750,82799,0
82800,82849,0
82850,82899,0
82900,82949,0
82950,82999,0
83000,83049,0
83050,83099,0
83100,83149,0
83150,83199,0
83200,83249,0
83250,83299,0
83300,83349,0
83350,83399,0
83400,83449,0
83450,83499,0
83500,83549,0
83550,83599,0
83600,83649,0
83650,83699,0
83700,83749,0
83750,83799,0
83800,83849,0
83850,83899,0
83900,83949,0
83950,83999,0
84000,84049,0
84050,84099,0
84100,84149,0
84150,84199,0
84200,84249,0
84250,84299,0
84300,84349,0
84350,84399,0
84400,84449,0
84450,84499,0
84500,84549,0
84550,84599,0
84600,84649,0
84650,84699,0
84700,84749,0
84750,84799,0
84800,84849,0
84850,84899,0
84900,84949,0
84950,84999,0
85000,85049,0
85050,85099,0
85100,85149,0
85150,85199,0
85200,85249,0
85250,85299,0
85300,85349,0
85350,85399,0
85400,85449,0
85450,85499,0
85500,85549,0
85550,85599,0
85600,85649,0
85650,85699,0
85700,85749,0
85750,85799,0
85800,85849,0
85850,85899,0
85900,85949,0
85950,85999,0
86000,86049,0
86050,86099,0
86100,86149,0
86150,86199,0
86200,86249,0
86250,86299,0
86300,86349,0
86350,86399,0
86400,86449,0
86450,86499,0
86500,86549,0
86550,86599,0
86600,86649,0
86650,86699,0
86700,86749,0
86750,86799,0
86800,86849,0
86850,86899,0
86900,86949,0
86950,86999,0
87000,87049,0
87050,87099,0
87100,87149,0
87150,87199,0
87200,87249,0
87250,87299,0
87300,87349,0
87350,87399,0
