startValue,endValue,quantity
53450,53499,1
53500,53549,0
53550,53599,3
53600,53649,1
53650,53699,0
53700,53749,1
53750,53799,2
53800,53849,1
53850,53899,1
53900,53949,3
53950,53999,0
54000,54049,4
54050,54099,1
54100,54149,0
54150,54199,2
54200,54249,1
54250,54299,0
54300,54349,0
54350,54399,0
54400,54449,1
54450,54499,0
54500,54549,1
54550,54599,3
54600,54649,0
54650,54699,1
54700,54749,3
54750,54799,3
54800,54849,1
54850,54899,0
54900,54949,1
54950,54999,0
55000,55049,0
55050,55099,1
55100,55149,1
55150,55199,2
55200,55249,0
55250,55299,1
55300,55349,2
55350,55399,2
55400,55449,4
55450,55499,0
55500,55549,1
55550,55599,1
55600,55649,1
55650,55699,0
55700,55749,0
55750,55799,1
55800,55849,0
55850,55899,1
55900,55949,0
55950,55999,0
56000,56049,0
56050,56099,1
56100,56149,1
56150,56199,0
56200,56249,2
56250,56299,0
56300,56349,1
56350,56399,2
56400,56449,1
56450,56499,0
56500,56549,1
56550,56599,1
56600,56649,1
56650,56699,0
56700,56749,1
56750,56799,5
56800,56849,0
56850,56899,1
56900,56949,2
56950,56999,0
57000,57049,0
57050,57099,2
57100,57149,0
57150,57199,3
57200,57249,0
57250,57299,0
57300,57349,1
57350,57399,2
57400,57449,0
57450,57499,2
57500,57549,2
57550,57599,2
57600,57649,1
57650,57699,0
57700,57749,1
57750,57799,0
57800,57849,3
57850,57899,1
57900,57949,2
57950,57999,0
58000,58049,1
58050,58099,1
58100,58149,1
58150,58199,1
58200,58249,0
58250,58299,1
58300,58349,2
58350,58399,1
58400,58449,0
58450,58499,1
58500,58549,0
58550,58599,1
58600,58649,3
58650,58699,0
58700,58749,0
58750,58799,3
58800,58849,1
58850,58899,1
58900,58949,2
58950,58999,1
59000,59049,0
59050,59099,2
59100,59149,1
59150,59199,1
59200,59249,0
59250,59299,0
59300,59349,0
59350,59399,0
59400,59449,1
59450,59499,2
59500,59549,0
59550,59599,1
59600,59649,0
59650,59699,1
59700,59749,0
59750,59799,0
59800,59849,1
59850,59899,1
59900,59949,2
59950,59999,1
60000,60049,1
60050,60099,0
60100,60149,0
60150,60199,1
60200,60249,0
60250,60299,0
60300,60349,1
60350,60399,2
60400,60449,1
60450,60499,1
60500,60549,2
60550,60599,1
60600,60649,1
60650,60699,2
60700,60749,0
60750,60799,0
60800,60849,2
60850,60899,0
60900,60949,1
60950,60999,1
61000,61049,1
61050,61099,0
61100,61149,0
61150,61199,0
61200,61249,0
61250,61299,2
61300,61349,1
61350,61399,2
61400,61449,1
61450,61499,1
61500,61549,1
61550,61599,0
61600,61649,1
61650,61699,1
61700,61749,3
61750,61799,0
61800,61849,1
61850,61899,0
61900,61949,1
61950,61999,1
62000,62049,0
62050,62099,1
62100,62149,1
62150,62199,0
62200,62249,0
62250,62299,1
62300,62349,4
62350,62399,0
62400,62449,1
62450,62499,2
62500,62549,2
62550,62599,1
62600,62649,0
62650,62699,0
62700,62749,2
62750,62799,1
62800,62849,2
62850,62899,2
62900,62949,0
62950,62999,2
63000,63049,3
63050,63099,1
63100,63149,3
63150,63199,0
63200,63249,0
63250,63299,0
63300,63349,1
63350,63399,3
63400,63449,0
63450,63499,1
63500,63549,1
63550,63599,0
63600,63649,5
63650,63699,1
63700,63749,0
63750,63799,1
63800,63849,1
63850,63899,1
63900,63949,1
63950,63999,2
64000,64049,1
64050,64099,1
64100,64149,0
64150,64199,0
64200,64249,1
64250,64299,1
64300,64349,0
64350,64399,0
64400,64449,2
64450,64499,1
64500,64549,1
64550,64599,2
64600,64649,1
64650,64699,1
64700,64749,1
64750,64799,2
64800,64849,1
64850,64899,1
64900,64949,0
64950,64999,1
65000,65049,1
65050,65099,2
65100,65149,0
65150,65199,0
65200,65249,2
65250,65299,2
65300,65349,0
65350,65399,0
65400,65449,0
65450,65499,2
65500,65549,1
65550,65599,0
65600,65649,1
65650,65699,0
65700,65749,0
65750,65799,1
65800,65849,3
65850,65899,1
65900,65949,0
65950,65999,0
66000,66049,1
66050,66099,0
66100,66149,1
66150,66199,4
66200,66249,2
66250,66299,3
66300,66349,0
66350,66399,1
66400,66449,0
66450,66499,1
66500,66549,0
66550,66599,0
66600,66649,3
66650,66699,1
66700,66749,0
66750,66799,1
66800,66849,1
66850,66899,1
66900,66949,0
66950,66999,1
67000,67049,0
67050,67099,2
67100,67149,0
67150,67199,0
67200,67249,1
67250,67299,0
67300,67349,0
67350,67399,0
67400,67449,0
67450,67499,1
67500,67549,0
67550,67599,2
67600,67649,0
67650,67699,0
67700,67749,0
67750,67799,1
67800,67849,0
67850,67899,1
67900,67949,0
67950,67999,1
68000,68049,0
68050,68099,0
68100,68149,0
68150,68199,1
68200,68249,1
68250,68299,0
68300,68349,0
68350,68399,1
68400,68449,0
68450,68499,1
68500,68549,2
68550,68599,1
68600,68649,1
68650,68699,0
68700,68749,1
68750,68799,1
68800,68849,0
68850,68899,0
68900,68949,0
68950,68999,1
69000,69049,0
69050,69099,1
69100,69149,0
69150,69199,0
69200,69249,1
69250,69299,0
69300,69349,1
69350,69399,0
69400,69449,0
69450,69499,1
69500,69549,0
69550,69599,0
69600,69649,0
69650,69699,2
69700,69749,0
69750,69799,1
69800,69849,0
69850,69899,1
69900,69949,3
69950,69999,2
70000,70049,2
70050,70099,0
70100,70149,1
70150,70199,0
70200,70249,0
70250,70299,1
70300,70349,2
70350,70399,1
70400,70449,2
70450,70499,0
70500,70549,1
70550,70599,0
70600,70649,0
70650,70699,0
70700,70749,0
70750,70799,0
70800,70849,0
70850,70899,0
70900,70949,1
70950,70999,0
71000,71049,0
71050,71099,0
71100,71149,1
71150,71199,0
71200,71249,0
71250,71299,1
71300,71349,0
71350,71399,1
71400,71449,1
71450,71499,0
71500,71549,0
71550,71599,1
71600,71649,1
71650,71699,1
71700,71749,1
71750,71799,0
71800,71849,0
71850,71899,1
71900,71949,1
71950,71999,0
72000,72049,0
72050,72099,1
72100,72149,0
72150,72199,0
72200,72249,0
72250,72299,2
72300,72349,1
72350,72399,0
72400,72449,0
72450,72499,1
72500,72549,2
72550,72599,0
72600,72649,0
72650,72699,0
72700,72749,0
72750,72799,1
72800,72849,0
72850,72899,0
72900,72949,2
72950,72999,2
73000,73049,1
73050,73099,1
73100,73149,0
73150,73199,1
73200,73249,1
73250,73299,0
73300,73349,0
73350,73399,0
73400,73449,0
73450,73499,0
73500,73549,0
73550,73599,0
73600,73649,0
73650,73699,1
73700,73749,0
73750,73799,0
73800,73849,0
73850,73899,1
73900,73949,2
73950,73999,1
74000,74049,1
74050,74099,0
74100,74149,1
74150,74199,0
74200,74249,0
74250,74299,2
74300,74349,1
74350,74399,0
74400,74449,0
74450,74499,0
74500,74549,1
74550,74599,3
74600,74649,1
74650,74699,1
74700,74749,0
74750,74799,0
74800,74849,0
74850,74899,0
74900,74949,1
74950,74999,0
75000,75049,1
75050,75099,1
75100,75149,1
75150,75199,0
75200,75249,2
75250,75299,0
75300,75349,0
75350,75399,0
75400,75449,2
75450,75499,0
75500,75549,1
75550,75599,0
75600,75649,1
75650,75699,0
75700,75749,0
75750,75799,0
75800,75849,0
75850,75899,0
75900,75949,1
75950,75999,0
76000,76049,0
76050,76099,0
76100,76149,0
76150,76199,0
76200,76249,0
76250,76299,2
76300,76349,2
76350,76399,0
76400,76449,0
76450,76499,1
76500,76549,0
76550,76599,1
76600,76649,1
76650,76699,0
76700,76749,0
76750,76799,1
76800,76849,0
76850,76899,1
76900,76949,1
76950,76999,1
77000,77049,0
77050,77099,1
77100,77149,0
77150,77199,2
77200,77249,0
77250,77299,0
77300,77349,0
77350,77399,0
77400,77449,2
77450,77499,1
77500,77549,0
77550,77599,1
